page_id,course_id,course_code,source_kind,source_surface,canvas_object_type,canvas_object_id,title,requested_url,resolved_url,redirected,requires_external_handler,depth,markdown_path,metadata_path,visible_heading_count,link_count,iframe_count,module_item_count,assignment_row_count,grade_row_count,metadata_heading_count,nav_count,hidden_text_count,heading_sample,captured_at
00450-phy-212-linked-detail-project-reminder-submit-presentations-next-week-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,page,project-%7C-reminder-submit-presentations-next-week,🤔 Project | Reminder: Submit Presentations Next Week: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/project-%7C-reminder-submit-presentations-next-week,https://canvas.oregonstate.edu/courses/2053526/pages/project-%7C-reminder-submit-presentations-next-week,,,1,markdown/00450-phy-212-linked-detail-project-reminder-submit-presentations-next-week-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00450-phy-212-linked-detail-project-reminder-submit-presentations-next-week-general-physics-with-calculus-ph-212-400-u2026.json,3,35,2,0,0,0,3,16,1,🤔 Project | Reminder: Submit Presentations Next Week | Reminder | Instructions,2026-07-08T23:12:28.595Z
00451-phy-212-linked-detail-final-notes,2053526,PHY-212,linked_detail,linked_detail,assignment,10557056,Final Notes,https://canvas.oregonstate.edu/courses/2053526/assignments/10557056,https://canvas.oregonstate.edu/courses/2053526/assignments/10557056,,,1,markdown/00451-phy-212-linked-detail-final-notes.md,metadata/00451-phy-212-linked-detail-final-notes.json,2,59,2,0,0,0,2,16,26,Final Notes | Rubric,2026-07-08T23:12:31.441Z
00452-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579985,Topic: Capstone Lab Week 2 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/assignments/10557045,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579985,yes,,1,markdown/00452-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22.md,metadata/00452-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22.json,0,25,2,0,0,0,0,0,0,,2026-07-08T23:12:34.740Z
00453-phy-212-linked-detail-hw-10-ray-optics-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160504,Hw 10 - Ray Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10556999,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160504,yes,,1,markdown/00453-phy-212-linked-detail-hw-10-ray-optics-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00453-phy-212-linked-detail-hw-10-ray-optics-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,Hw 10 - Ray Optics,2026-07-08T23:12:37.495Z
00454-phy-212-linked-detail-final-a-asy-work,2053526,PHY-212,linked_detail,linked_detail,assignment,10557050,Final A_asy_work,https://canvas.oregonstate.edu/courses/2053526/assignments/10557050,https://canvas.oregonstate.edu/courses/2053526/assignments/10557050,,,1,markdown/00454-phy-212-linked-detail-final-a-asy-work.md,metadata/00454-phy-212-linked-detail-final-a-asy-work.json,2,59,2,0,0,0,2,16,26,Final A_asy_work | Rubric,2026-07-08T23:12:40.141Z
00455-phy-212-linked-detail-final-b-asy-work,2053526,PHY-212,linked_detail,linked_detail,assignment,10557053,Final B_asy_work,https://canvas.oregonstate.edu/courses/2053526/assignments/10557053,https://canvas.oregonstate.edu/courses/2053526/assignments/10557053,,,1,markdown/00455-phy-212-linked-detail-final-b-asy-work.md,metadata/00455-phy-212-linked-detail-final-b-asy-work.json,2,59,2,0,0,0,2,16,26,Final B_asy_work | Rubric,2026-07-08T23:12:42.999Z
00456-phy-212-linked-detail-capstone-lab-week-2-group-report,2053526,PHY-212,linked_detail,linked_detail,assignment,10557046,Capstone Lab Week 2 Group Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557046,https://canvas.oregonstate.edu/courses/2053526/assignments/10557046,,,1,markdown/00456-phy-212-linked-detail-capstone-lab-week-2-group-report.md,metadata/00456-phy-212-linked-detail-capstone-lab-week-2-group-report.json,2,59,2,0,0,0,2,16,26,Capstone Lab Week 2 Group Report | Rubric,2026-07-08T23:12:45.539Z
00457-phy-212-linked-detail-ph-212e-lab-survey-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160532,PH 212e Lab Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10557025,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160532,yes,,1,markdown/00457-phy-212-linked-detail-ph-212e-lab-survey-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00457-phy-212-linked-detail-ph-212e-lab-survey-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,PH 212e Lab Survey,2026-07-08T23:12:49.441Z
00458-phy-212-linked-detail-quiz-4a,2053526,PHY-212,linked_detail,linked_detail,assignment,10557122,Quiz 4A,https://canvas.oregonstate.edu/courses/2053526/assignments/10557122,https://canvas.oregonstate.edu/courses/2053526/assignments/10557122,,,1,markdown/00458-phy-212-linked-detail-quiz-4a.md,metadata/00458-phy-212-linked-detail-quiz-4a.json,2,59,2,0,0,0,2,16,26,Quiz 4A | Rubric,2026-07-08T23:12:51.991Z
00459-phy-212-linked-detail-quiz-4b,2053526,PHY-212,linked_detail,linked_detail,assignment,10557125,Quiz 4B,https://canvas.oregonstate.edu/courses/2053526/assignments/10557125,https://canvas.oregonstate.edu/courses/2053526/assignments/10557125,,,1,markdown/00459-phy-212-linked-detail-quiz-4b.md,metadata/00459-phy-212-linked-detail-quiz-4b.json,2,59,2,0,0,0,2,16,26,Quiz 4B | Rubric,2026-07-08T23:12:54.340Z
00460-phy-212-linked-detail-quiz-4a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160482,Quiz 4A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10556977,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160482,yes,,1,markdown/00460-phy-212-linked-detail-quiz-4a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00460-phy-212-linked-detail-quiz-4a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,Quiz 4A_asy (Remotely Proctored),2026-07-08T23:12:57.343Z
00461-phy-212-linked-detail-quiz-4b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160471,Quiz 4B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10556966,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160471,yes,,1,markdown/00461-phy-212-linked-detail-quiz-4b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00461-phy-212-linked-detail-quiz-4b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,Quiz 4B_asy (Remotely Proctored),2026-07-08T23:13:00.190Z
00462-phy-212-linked-detail-quiz-4a-asy-work,2053526,PHY-212,linked_detail,linked_detail,assignment,10557124,Quiz 4A_asy_work,https://canvas.oregonstate.edu/courses/2053526/assignments/10557124,https://canvas.oregonstate.edu/courses/2053526/assignments/10557124,,,1,markdown/00462-phy-212-linked-detail-quiz-4a-asy-work.md,metadata/00462-phy-212-linked-detail-quiz-4a-asy-work.json,2,59,2,0,0,0,2,16,26,Quiz 4A_asy_work | Rubric,2026-07-08T23:13:02.598Z
00463-phy-212-linked-detail-quiz-4b-asy-work,2053526,PHY-212,linked_detail,linked_detail,assignment,10557127,Quiz 4B_asy_work,https://canvas.oregonstate.edu/courses/2053526/assignments/10557127,https://canvas.oregonstate.edu/courses/2053526/assignments/10557127,,,1,markdown/00463-phy-212-linked-detail-quiz-4b-asy-work.md,metadata/00463-phy-212-linked-detail-quiz-4b-asy-work.json,2,59,2,0,0,0,2,16,26,Quiz 4B_asy_work | Rubric,2026-07-08T23:13:05.190Z
00464-phy-212-linked-detail-quiz-4a-6pm,2053526,PHY-212,linked_detail,linked_detail,assignment,10557123,Quiz 4A_6pm,https://canvas.oregonstate.edu/courses/2053526/assignments/10557123,https://canvas.oregonstate.edu/courses/2053526/assignments/10557123,,,1,markdown/00464-phy-212-linked-detail-quiz-4a-6pm.md,metadata/00464-phy-212-linked-detail-quiz-4a-6pm.json,2,59,2,0,0,0,2,16,26,Quiz 4A_6pm | Rubric,2026-07-08T23:13:07.851Z
00465-phy-212-linked-detail-quiz-4b-6pm,2053526,PHY-212,linked_detail,linked_detail,assignment,10557126,Quiz 4B_6pm,https://canvas.oregonstate.edu/courses/2053526/assignments/10557126,https://canvas.oregonstate.edu/courses/2053526/assignments/10557126,,,1,markdown/00465-phy-212-linked-detail-quiz-4b-6pm.md,metadata/00465-phy-212-linked-detail-quiz-4b-6pm.json,2,59,2,0,0,0,2,16,26,Quiz 4B_6pm | Rubric,2026-07-08T23:13:10.992Z
00466-phy-212-linked-detail-m1-0,2053526,PHY-212,linked_detail,linked_detail,assignment,10591118,M1-0,https://canvas.oregonstate.edu/courses/2053526/assignments/10591118,https://canvas.oregonstate.edu/courses/2053526/assignments/10591118,,,1,markdown/00466-phy-212-linked-detail-m1-0.md,metadata/00466-phy-212-linked-detail-m1-0.json,2,60,2,0,0,0,2,16,26,M1-0 | Rubric,2026-07-08T23:13:13.490Z
00467-phy-212-linked-detail-m1-00,2053526,PHY-212,linked_detail,linked_detail,assignment,10592346,M1-00,https://canvas.oregonstate.edu/courses/2053526/assignments/10592346,https://canvas.oregonstate.edu/courses/2053526/assignments/10592346,,,1,markdown/00467-phy-212-linked-detail-m1-00.md,metadata/00467-phy-212-linked-detail-m1-00.json,2,60,2,0,0,0,2,16,26,M1-00 | Rubric,2026-07-08T23:13:16.190Z
00468-phy-212-linked-detail-m1-1,2053526,PHY-212,linked_detail,linked_detail,assignment,10592982,M1-1,https://canvas.oregonstate.edu/courses/2053526/assignments/10592982,https://canvas.oregonstate.edu/courses/2053526/assignments/10592982,,,1,markdown/00468-phy-212-linked-detail-m1-1.md,metadata/00468-phy-212-linked-detail-m1-1.json,2,60,2,0,0,0,2,16,26,M1-1 | Rubric,2026-07-08T23:13:18.641Z
00469-phy-212-linked-detail-m1-2,2053526,PHY-212,linked_detail,linked_detail,assignment,10593560,M1-2,https://canvas.oregonstate.edu/courses/2053526/assignments/10593560,https://canvas.oregonstate.edu/courses/2053526/assignments/10593560,,,1,markdown/00469-phy-212-linked-detail-m1-2.md,metadata/00469-phy-212-linked-detail-m1-2.json,2,60,2,0,0,0,2,16,26,M1-2 | Rubric,2026-07-08T23:13:20.999Z
00470-phy-212-linked-detail-m1-3,2053526,PHY-212,linked_detail,linked_detail,assignment,10595057,M1-3,https://canvas.oregonstate.edu/courses/2053526/assignments/10595057,https://canvas.oregonstate.edu/courses/2053526/assignments/10595057,,,1,markdown/00470-phy-212-linked-detail-m1-3.md,metadata/00470-phy-212-linked-detail-m1-3.json,2,60,2,0,0,0,2,16,26,M1-3 | Rubric,2026-07-08T23:13:31.191Z
00471-phy-212-linked-detail-m1-4,2053526,PHY-212,linked_detail,linked_detail,assignment,10595549,M1-4,https://canvas.oregonstate.edu/courses/2053526/assignments/10595549,https://canvas.oregonstate.edu/courses/2053526/assignments/10595549,,,1,markdown/00471-phy-212-linked-detail-m1-4.md,metadata/00471-phy-212-linked-detail-m1-4.json,2,60,2,0,0,0,2,16,26,M1-4 | Rubric,2026-07-08T23:13:33.740Z
00472-phy-212-linked-detail-m1-5,2053526,PHY-212,linked_detail,linked_detail,assignment,10597145,M1-5,https://canvas.oregonstate.edu/courses/2053526/assignments/10597145,https://canvas.oregonstate.edu/courses/2053526/assignments/10597145,,,1,markdown/00472-phy-212-linked-detail-m1-5.md,metadata/00472-phy-212-linked-detail-m1-5.json,2,60,2,0,0,0,2,16,26,M1-5 | Rubric,2026-07-08T23:13:36.290Z
00473-phy-212-linked-detail-m2-1,2053526,PHY-212,linked_detail,linked_detail,assignment,10598091,M2-1,https://canvas.oregonstate.edu/courses/2053526/assignments/10598091,https://canvas.oregonstate.edu/courses/2053526/assignments/10598091,,,1,markdown/00473-phy-212-linked-detail-m2-1.md,metadata/00473-phy-212-linked-detail-m2-1.json,2,60,2,0,0,0,2,16,26,M2-1 | Rubric,2026-07-08T23:13:40.040Z
00474-phy-212-linked-detail-m2-2,2053526,PHY-212,linked_detail,linked_detail,assignment,10598691,M2-2,https://canvas.oregonstate.edu/courses/2053526/assignments/10598691,https://canvas.oregonstate.edu/courses/2053526/assignments/10598691,,,1,markdown/00474-phy-212-linked-detail-m2-2.md,metadata/00474-phy-212-linked-detail-m2-2.json,2,60,2,0,0,0,2,16,26,M2-2 | Rubric,2026-07-08T23:13:42.591Z
00475-phy-212-linked-detail-topic-general-discussion-faqs,2053526,PHY-212,linked_detail,linked_detail,discussion,11563815,Topic: General Discussion & FAQs,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563815,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563815,,,1,markdown/00475-phy-212-linked-detail-topic-general-discussion-faqs.md,metadata/00475-phy-212-linked-detail-topic-general-discussion-faqs.json,3,40,2,0,0,0,3,16,19,Discussion Topic: General Discussion & FAQsGeneral Discussion & FAQs | Student Help FAQs: | Reply from Jacob Peterson,2026-07-08T23:13:45.794Z
00476-phy-212-linked-detail-topic-lab-1-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579973,Topic: Lab 1 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563804,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579973,yes,,1,markdown/00476-phy-212-linked-detail-topic-lab-1-discussion-lab-group-22.md,metadata/00476-phy-212-linked-detail-topic-lab-1-discussion-lab-group-22.json,6,35,2,0,0,0,6,0,18,Discussion Topic: Lab 1 Discussion - Lab Group 22Lab 1 Discussion - Lab Group 22 | Purpose | Discussion Instructions | Coordinating With Your Group | Support Resources,2026-07-08T23:13:49.192Z
00477-phy-212-linked-detail-topic-course-introductions,2053526,PHY-212,linked_detail,linked_detail,discussion,11563802,Topic: Course Introductions,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563802,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563802,,,1,markdown/00477-phy-212-linked-detail-topic-course-introductions.md,metadata/00477-phy-212-linked-detail-topic-course-introductions.json,0,34,2,0,0,0,0,16,0,,2026-07-08T23:13:54.140Z
00478-phy-212-linked-detail-topic-lab-6-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579983,Topic: Lab 6 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563808,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579983,yes,,1,markdown/00478-phy-212-linked-detail-topic-lab-6-discussion-lab-group-22.md,metadata/00478-phy-212-linked-detail-topic-lab-6-discussion-lab-group-22.json,1,25,2,0,0,0,1,0,6,Discussion Topic: Lab 6 Discussion - Lab Group 22Lab 6 Discussion - Lab Group 22,2026-07-08T23:14:03.642Z
00479-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579985,Topic: Capstone Lab Week 2 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563814,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579985,yes,,1,markdown/00479-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22.md,metadata/00479-phy-212-linked-detail-topic-capstone-lab-week-2-discussion-lab-group-22.json,1,25,2,0,0,0,1,0,6,Discussion Topic: Capstone Lab Week 2 Discussion - Lab Group 22Capstone Lab Week 2 Discussion - Lab Group 22,2026-07-08T23:14:06.948Z
00480-phy-212-linked-detail-topic-capstone-lab-week-1-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579965,Topic: Capstone Lab Week 1 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563803,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579965,yes,,1,markdown/00480-phy-212-linked-detail-topic-capstone-lab-week-1-discussion-lab-group-22.md,metadata/00480-phy-212-linked-detail-topic-capstone-lab-week-1-discussion-lab-group-22.json,1,25,2,0,0,0,1,0,6,Discussion Topic: Capstone Lab Week 1 Discussion - Lab Group 22Capstone Lab Week 1 Discussion - Lab Group 22,2026-07-08T23:14:10.191Z
00481-phy-212-linked-detail-topic-lab-5-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11580054,Topic: Lab 5 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563807,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11580054,yes,,1,markdown/00481-phy-212-linked-detail-topic-lab-5-discussion-lab-group-22.md,metadata/00481-phy-212-linked-detail-topic-lab-5-discussion-lab-group-22.json,1,25,2,0,0,0,1,0,6,Discussion Topic: Lab 5 Discussion - Lab Group 22Lab 5 Discussion - Lab Group 22,2026-07-08T23:14:12.991Z
00482-phy-212-linked-detail-topic-lab-4-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579969,Topic: Lab 4 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563809,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579969,yes,,1,markdown/00482-phy-212-linked-detail-topic-lab-4-discussion-lab-group-22.md,metadata/00482-phy-212-linked-detail-topic-lab-4-discussion-lab-group-22.json,1,25,2,0,0,0,1,0,6,Discussion Topic: Lab 4 Discussion - Lab Group 22Lab 4 Discussion - Lab Group 22,2026-07-08T23:14:16.491Z
00483-phy-212-linked-detail-topic-lab-3-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579981,Topic: Lab 3 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563805,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579981,yes,,1,markdown/00483-phy-212-linked-detail-topic-lab-3-discussion-lab-group-22.md,metadata/00483-phy-212-linked-detail-topic-lab-3-discussion-lab-group-22.json,7,37,2,0,0,0,7,0,19,Discussion Topic: Lab 3 Discussion - Lab Group 22Lab 3 Discussion - Lab Group 22 | Purpose | Discussion Instructions | Coordinating With Your Group | Support Resources,2026-07-08T23:14:19.441Z
00484-phy-212-linked-detail-topic-lab-2-discussion-lab-group-22,2053526,PHY-212,linked_detail,linked_detail,discussion,11579976,Topic: Lab 2 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563806,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579976,yes,,1,markdown/00484-phy-212-linked-detail-topic-lab-2-discussion-lab-group-22.md,metadata/00484-phy-212-linked-detail-topic-lab-2-discussion-lab-group-22.json,0,25,2,0,0,0,0,0,0,,2026-07-08T23:14:23.254Z
00485-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,linked_detail,linked_detail,file,119223581,WHW1-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502#,https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502#,,,2,markdown/00485-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026.md,metadata/00485-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026.json,1,30,4,0,0,0,1,9,3,WHW1-Key.pdf,2026-07-08T23:14:26.092Z
00486-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,linked_detail,linked_detail,file,119353385,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119353385?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119353385?wrap=1,,,2,markdown/00486-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026.md,metadata/00486-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026.json,1,29,4,0,0,0,1,9,1,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,2026-07-08T23:14:28.645Z
