download_manifest_id,download_id,course_id,course_code,object_id,file_name,canvas_file_id,href,source_page_id,source_page_title,source_page_url,read_status,execute_status,repo_file_path,parsed_markdown_path,suggested_action
download-0218,dl-phy-212-0218,2053526,PHY-212,obj-phy-212-download-119356772,M1-2.pdf,119356772,https://canvas.oregonstate.edu/files/119356772/download,00704-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026,M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/take?user_id=6660414,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0219,dl-phy-212-0219,2053526,PHY-212,obj-phy-212-download-119358414,M1-3.pdf,119358414,https://canvas.oregonstate.edu/files/119358414/download,00712-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026,M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/take?user_id=6660414,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0220,dl-phy-212-0220,2053526,PHY-212,obj-phy-212-download-119358458,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/take?user_id=6660414,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0221,dl-phy-212-0221,2053526,PHY-212,obj-phy-212-download-119358458,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy,Jacob Peterson's Quiz History: M1-5asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/history?version=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0222,dl-phy-212-0222,2053526,PHY-212,obj-phy-212-download-119358458,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0223,dl-phy-212-0223,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0224,dl-phy-212-0224,2053526,PHY-212,obj-phy-212-download-118706028,PH211_Basic-Excel-Workflows.pptx,118706028,https://canvas.oregonstate.edu/courses/2053526/files/118706028/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0225,dl-phy-212-0225,2053526,PHY-212,obj-phy-212-download-118706032,PH211_DATA_time-distance.txt,118706032,https://canvas.oregonstate.edu/courses/2053526/files/118706032/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0226,dl-phy-212-0226,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0227,dl-phy-212-0227,2053526,PHY-212,obj-phy-212-download-118706035,PH211_Excel-Data-Analysis.pptx,118706035,https://canvas.oregonstate.edu/courses/2053526/files/118706035/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0228,dl-phy-212-0228,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0229,dl-phy-212-0229,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0230,dl-phy-212-0230,2053526,PHY-212,obj-phy-212-download-118706027,PH211_Excel-Derivitives-Integrals.pptx,118706027,https://canvas.oregonstate.edu/courses/2053526/files/118706027/download?download_frd=1,00805-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
