task_id,course_id,course_code,task_type,title,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,object_id,object_type,module_ids,module_titles,module_item_ids,source_page_ids,source_urls,labels,review_state
task-00441-phy-212-graded-task-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,3,,obj-phy-212-quiz-3160464,quiz,,,,00516-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00674-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00675-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2pre|00676-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00677-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/questions/59026118,graded_task|prep_reading|lecture_video,candidate
task-00442-phy-212-graded-task-m1-3asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,1,,obj-phy-212-quiz-3160508,quiz,,,,00524-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026|00712-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026|00713-phy-212-linked-detail-unauthorized|00714-phy-212-linked-detail-unauthorized|00715-phy-212-linked-detail-unauthorized|00716-phy-212-linked-detail-unauthorized|00717-phy-212-linked-detail-unauthorized|00718-phy-212-linked-detail-unauthorized|00719-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026315|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026316|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026317|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026318|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026319|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026320|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026321,graded_task|critical_setup|lecture_video,candidate
task-00443-phy-212-graded-task-m1-3pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,3,,obj-phy-212-quiz-3160475,quiz,,,,00517-phy-212-linked-detail-m1-3pre-general-physics-with-calculus-ph-212-400-u2026|00678-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3pre|00679-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/questions/59026167,graded_task|prep_reading|lecture_video,candidate
task-00444-phy-212-graded-task-m1-4asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-4asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,1,,obj-phy-212-quiz-3160457,quiz,,,,00525-phy-212-linked-detail-m1-4asy-general-physics-with-calculus-ph-212-400-u2026|00720-phy-212-linked-detail-m1-4asy-general-physics-with-calculus-ph-212-400-u2026|00721-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4asy|00722-phy-212-linked-detail-unauthorized|00723-phy-212-linked-detail-unauthorized|00724-phy-212-linked-detail-unauthorized|00725-phy-212-linked-detail-unauthorized|00726-phy-212-linked-detail-unauthorized|00727-phy-212-linked-detail-unauthorized|00728-phy-212-linked-detail-unauthorized|00729-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026083|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026082|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026084|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186604|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186599|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186611|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026085|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026086,graded_task|critical_setup|lecture_video,candidate
task-00445-phy-212-graded-task-m1-4pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,3,,obj-phy-212-quiz-3160500,quiz,,,,00518-phy-212-linked-detail-m1-4pre-general-physics-with-calculus-ph-212-400-u2026|00680-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4pre|00681-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/questions/59026278,graded_task|prep_reading|lecture_video,candidate
task-00446-phy-212-graded-task-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,1,,obj-phy-212-quiz-3160528,quiz,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00733-phy-212-linked-detail-unauthorized|00734-phy-212-linked-detail-unauthorized|00735-phy-212-linked-detail-unauthorized|00736-phy-212-linked-detail-unauthorized|00737-phy-212-linked-detail-unauthorized|00738-phy-212-linked-detail-unauthorized|00739-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026406|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026408|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026409|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026410|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026411|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026412|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026413,graded_task|critical_setup|lecture_video,candidate
task-00447-phy-212-graded-task-m1-5pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,3,,obj-phy-212-quiz-3160476,quiz,,,,00519-phy-212-linked-detail-m1-5pre-general-physics-with-calculus-ph-212-400-u2026|00682-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5pre|00683-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/questions/59026168,graded_task|prep_reading|lecture_video,candidate
task-00448-phy-212-graded-task-m2-1asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160451,quiz,,,,00562-phy-212-linked-detail-m2-1asy-general-physics-with-calculus-ph-212-400-u2026|00784-phy-212-linked-detail-m2-1asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160451|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160451/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00449-phy-212-graded-task-m2-2asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160527,quiz,,,,00563-phy-212-linked-detail-m2-2asy-general-physics-with-calculus-ph-212-400-u2026|00785-phy-212-linked-detail-m2-2asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160527|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160527/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00450-phy-212-graded-task-m2-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160472,quiz,,,,00557-phy-212-linked-detail-m2-2pre-general-physics-with-calculus-ph-212-400-u2026|00779-phy-212-linked-detail-m2-2pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160472|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160472/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00451-phy-212-graded-task-m2-3asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160534,quiz,,,,00564-phy-212-linked-detail-m2-3asy-general-physics-with-calculus-ph-212-400-u2026|00786-phy-212-linked-detail-m2-3asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160534|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160534/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00452-phy-212-graded-task-m2-3pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160442,quiz,,,,00558-phy-212-linked-detail-m2-3pre-general-physics-with-calculus-ph-212-400-u2026|00780-phy-212-linked-detail-m2-3pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160442|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160442/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00453-phy-212-graded-task-m2-4asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-4asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160441,quiz,,,,00565-phy-212-linked-detail-m2-4asy-general-physics-with-calculus-ph-212-400-u2026|00787-phy-212-linked-detail-m2-4asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160441|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160441/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00454-phy-212-graded-task-m2-4pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160455,quiz,,,,00559-phy-212-linked-detail-m2-4pre-general-physics-with-calculus-ph-212-400-u2026|00781-phy-212-linked-detail-m2-4pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160455|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160455/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00455-phy-212-graded-task-m2-5asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160463,quiz,,,,00566-phy-212-linked-detail-m2-5asy-general-physics-with-calculus-ph-212-400-u2026|00788-phy-212-linked-detail-m2-5asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160463|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160463/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00456-phy-212-graded-task-m2-5pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160496,quiz,,,,00560-phy-212-linked-detail-m2-5pre-general-physics-with-calculus-ph-212-400-u2026|00782-phy-212-linked-detail-m2-5pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160496|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160496/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00457-phy-212-graded-task-m2-6pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M2-6pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160521,quiz,,,,00561-phy-212-linked-detail-m2-6pre-general-physics-with-calculus-ph-212-400-u2026|00783-phy-212-linked-detail-m2-6pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160521|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160521/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00458-phy-212-graded-task-m3-1asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M3-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160477,quiz,,,,00593-phy-212-linked-detail-m3-1asy-general-physics-with-calculus-ph-212-400-u2026|00803-phy-212-linked-detail-m3-1asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160477|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160477/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00459-phy-212-graded-task-m3-1pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M3-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160450,quiz,,,,00591-phy-212-linked-detail-m3-1pre-general-physics-with-calculus-ph-212-400-u2026|00801-phy-212-linked-detail-m3-1pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160450|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160450/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00460-phy-212-graded-task-m3-2asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M3-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160468,quiz,,,,00594-phy-212-linked-detail-m3-2asy-general-physics-with-calculus-ph-212-400-u2026|00804-phy-212-linked-detail-m3-2asy-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160468|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160468/take?user_id=6660414,graded_task|critical_setup|lecture_video,candidate
task-00461-phy-212-graded-task-m3-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M3-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160492,quiz,,,,00592-phy-212-linked-detail-m3-2pre-general-physics-with-calculus-ph-212-400-u2026|00802-phy-212-linked-detail-m3-2pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160492|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160492/take?user_id=6660414,graded_task|prep_reading|lecture_video,candidate
task-00462-phy-212-graded-task-m4-1pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M4-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160495,quiz,,,,00600-phy-212-linked-detail-m4-1pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160495,graded_task,candidate
task-00463-phy-212-graded-task-m4-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M4-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160443,quiz,,,,00601-phy-212-linked-detail-m4-2pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160443,graded_task,candidate
task-00464-phy-212-graded-task-m5-1pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,graded_task,M5-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),high,action_required,high,,,,,obj-phy-212-quiz-3160474,quiz,,,,00607-phy-212-linked-detail-m5-1pre-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160474,graded_task,candidate
