review_item_id,suspicion_id,course_id,course_code,review_state,next_action_type,severity,category,status,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,override_id,override_status,access_resolution_status,access_resolution_reason,access_final_action,suggested_action,detail
ri-00021,sus-00021,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557061,task-00329-phy-212-graded-task-lab-5-group-report,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Lab 5 Group report,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557061/submissions/6660414,ev-01750,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Lab 5 Group report lab | Jul 25 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557061 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Lab 5 Group report lab Jul 25 by 11:59pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557061 Grade Info See scoring details See rubric results 0 comments 0
ri-00022,sus-00022,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557113,task-00356-phy-212-graded-task-quiz-3-notes,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3 Notes,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557113/submissions/6660414,ev-01751,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3 Notes Quiz notes | Aug 1 by 5pm |  |  | Click to test a different score Click to test a different score - / 5 unsubmitted 3245383 10557113 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3 Notes Quiz notes Aug 1 by 5pm Click to test a different score Click to test a different score - / 5 unsubmitted 3245383 10557113 Grade Info See scoring details See rubric results 0 comments 0
ri-00023,sus-00023,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557047,task-00320-phy-212-graded-task-capstone-lab-week-1-group-report,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Capstone Lab Week 1 Group Report,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557047/submissions/6660414,ev-01752,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Capstone Lab Week 1 Group Report lab | Aug 1 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557047 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Capstone Lab Week 1 Group Report lab Aug 1 by 11:59pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557047 Grade Info See scoring details See rubric results 0 comments 0
ri-00024,sus-00024,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557114,task-00357-phy-212-graded-task-quiz-3a,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3A,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557114/submissions/6660414,ev-01753,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3A Quiz A | Aug 3 by 11:25am |  |  | Click to test a different score Click to test a different score - / 35 unsubmitted 3245384 10557114 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3A Quiz A Aug 3 by 11:25am Click to test a different score Click to test a different score - / 35 unsubmitted 3245384 10557114 Grade Info See scoring details See rubric results 0 comments 0
ri-00025,sus-00025,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557117,task-00360-phy-212-graded-task-quiz-3b,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3B,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557117/submissions/6660414,ev-01754,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3B Quiz B | Aug 3 by 11:55am |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557117 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3B Quiz B Aug 3 by 11:55am Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557117 Grade Info See scoring details See rubric results 0 comments 0
ri-00026,sus-00026,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557116,task-00359-phy-212-graded-task-quiz-3a-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3A_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557116/submissions/6660414,ev-01755,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3A_asy_work Quiz_asy work | Aug 3 by 5pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557116 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3A_asy_work Quiz_asy work Aug 3 by 5pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557116 Grade Info See scoring details See rubric results 0 comments 0
ri-00027,sus-00027,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557119,task-00362-phy-212-graded-task-quiz-3b-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3B_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557119/submissions/6660414,ev-01756,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3B_asy_work Quiz_asy work | Aug 3 by 5pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557119 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3B_asy_work Quiz_asy work Aug 3 by 5pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557119 Grade Info See scoring details See rubric results 0 comments 0
ri-00028,sus-00028,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557115,task-00358-phy-212-graded-task-quiz-3a-6pm,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3A_6pm,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557115/submissions/6660414,ev-01757,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3A_6pm Quiz A | Aug 3 by 6:25pm |  |  | Click to test a different score Click to test a different score - / 35 unsubmitted 3245384 10557115 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3A_6pm Quiz A Aug 3 by 6:25pm Click to test a different score Click to test a different score - / 35 unsubmitted 3245384 10557115 Grade Info See scoring details See rubric results 0 comments 0
ri-00029,sus-00029,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557118,task-00361-phy-212-graded-task-quiz-3b-6pm,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 3B_6pm,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557118/submissions/6660414,ev-01758,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 3B_6pm Quiz B | Aug 3 by 6:55pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557118 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 3B_6pm Quiz B Aug 3 by 6:55pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557118 Grade Info See scoring details See rubric results 0 comments 0
ri-00030,sus-00030,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557062,task-00330-phy-212-graded-task-lab-6-group-report,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Lab 6 Group Report,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557062/submissions/6660414,ev-01759,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Lab 6 Group Report lab | Aug 8 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557062 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Lab 6 Group Report lab Aug 8 by 11:59pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557062 Grade Info See scoring details See rubric results 0 comments 0
ri-00031,sus-00031,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557056,task-00324-phy-212-graded-task-final-notes,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Final Notes,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557056/submissions/6660414,ev-01760,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Final Notes Quiz notes | Aug 12 by 5pm |  |  | Click to test a different score Click to test a different score - / 5 unsubmitted 3245383 10557056 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Final Notes Quiz notes Aug 12 by 5pm Click to test a different score Click to test a different score - / 5 unsubmitted 3245383 10557056 Grade Info See scoring details See rubric results 0 comments 0
ri-00032,sus-00032,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557050,task-00322-phy-212-graded-task-final-a-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Final A_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557050/submissions/6660414,ev-01761,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Final A_asy_work Quiz_asy work | Aug 14 by 5pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557050 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Final A_asy_work Quiz_asy work Aug 14 by 5pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557050 Grade Info See scoring details See rubric results 0 comments 0
ri-00033,sus-00033,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557053,task-00323-phy-212-graded-task-final-b-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Final B_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557053/submissions/6660414,ev-01762,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Final B_asy_work Quiz_asy work | Aug 14 by 5pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557053 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Final B_asy_work Quiz_asy work Aug 14 by 5pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557053 Grade Info See scoring details See rubric results 0 comments 0
ri-00034,sus-00034,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557046,task-00321-phy-212-graded-task-capstone-lab-week-2-group-report,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Capstone Lab Week 2 Group Report,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557046/submissions/6660414,ev-01763,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Capstone Lab Week 2 Group Report lab | Aug 15 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557046 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Capstone Lab Week 2 Group Report lab Aug 15 by 11:59pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245380 10557046 Grade Info See scoring details See rubric results 0 comments 0
ri-00035,sus-00035,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557122,task-00363-phy-212-graded-task-quiz-4a,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4A,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557122/submissions/6660414,ev-01764,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4A Quiz A | Aug 24 by 12:25pm |  |  | Click to test a different score Click to test a different score - / 38 unsubmitted 3245384 10557122 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4A Quiz A Aug 24 by 12:25pm Click to test a different score Click to test a different score - / 38 unsubmitted 3245384 10557122 Grade Info See scoring details See rubric results 0 comments 0
ri-00036,sus-00036,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557125,task-00366-phy-212-graded-task-quiz-4b,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4B,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557125/submissions/6660414,ev-01765,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4B Quiz B | Aug 24 by 12:55pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557125 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4B Quiz B Aug 24 by 12:55pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557125 Grade Info See scoring details See rubric results 0 comments 0
ri-00037,sus-00037,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557124,task-00365-phy-212-graded-task-quiz-4a-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4A_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557124/submissions/6660414,ev-01766,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4A_asy_work Quiz_asy work | Aug 24 by 5pm |  |  | Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557124 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4A_asy_work Quiz_asy work Aug 24 by 5pm Click to test a different score Click to test a different score - / 20 unsubmitted 3245387 10557124 Grade Info See scoring details See rubric results 0 comments 0
ri-00038,sus-00038,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557127,task-00368-phy-212-graded-task-quiz-4b-asy-work,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4B_asy_work,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557127/submissions/6660414,ev-01767,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4B_asy_work Quiz_asy work | Aug 24 by 5pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557127 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4B_asy_work Quiz_asy work Aug 24 by 5pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245387 10557127 Grade Info See scoring details See rubric results 0 comments 0
ri-00039,sus-00039,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557123,task-00364-phy-212-graded-task-quiz-4a-6pm,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4A_6pm,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557123/submissions/6660414,ev-01768,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4A_6pm Quiz A | Aug 24 by 6:25pm |  |  | Click to test a different score Click to test a different score - / 38 unsubmitted 3245384 10557123 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4A_6pm Quiz A Aug 24 by 6:25pm Click to test a different score Click to test a different score - / 38 unsubmitted 3245384 10557123 Grade Info See scoring details See rubric results 0 comments 0
ri-00040,sus-00040,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10557126,task-00367-phy-212-graded-task-quiz-4b-6pm,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,Quiz 4B_6pm,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10557126/submissions/6660414,ev-01769,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=Quiz 4B_6pm Quiz B | Aug 24 by 6:55pm |  |  | Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557126 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Quiz 4B_6pm Quiz B Aug 24 by 6:55pm Click to test a different score Click to test a different score - / 40 unsubmitted 3245385 10557126 Grade Info See scoring details See rubric results 0 comments 0
ri-00041,sus-00041,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10591118,task-00331-phy-212-graded-task-m1-0,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,M1-0,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10591118/submissions/6660414,ev-01770,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=M1-0 Participation |  | Jun 22 at 12:44pm |  | Click to test a different score Click to test a different score - / 1 graded 3245378 10591118 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=M1-0 Participation Jun 22 at 12:44pm Click to test a different score Click to test a different score - / 1 graded 3245378 10591118 Grade Info See scoring details See rubric results 0 comments 0
ri-00042,sus-00042,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10592346,task-00332-phy-212-graded-task-m1-00,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,M1-00,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10592346/submissions/6660414,ev-01771,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=M1-00 Participation |  | Jun 23 at 12:12pm |  | Click to test a different score Click to test a different score - / 2 graded 3245378 10592346 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=M1-00 Participation Jun 23 at 12:12pm Click to test a different score Click to test a different score - / 2 graded 3245378 10592346 Grade Info See scoring details See rubric results 0 comments 0
ri-00043,sus-00043,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10592982,task-00333-phy-212-graded-task-m1-1,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,M1-1,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10592982/submissions/6660414,ev-01772,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=M1-1 Participation |  | Jun 24 at 1:02pm |  | Click to test a different score Click to test a different score - / 3 graded 3245378 10592982 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=M1-1 Participation Jun 24 at 1:02pm Click to test a different score Click to test a different score - / 3 graded 3245378 10592982 Grade Info See scoring details See rubric results 0 comments 0
ri-00044,sus-00044,2053526,PHY-212,needs_manual_decision,manual_review,medium,grades_surface_crosscheck,grades_surface_task_not_in_modules,obj-phy-212-assignment-10593560,task-00334-phy-212-graded-task-m1-2,,,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,M1-2,https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/assignments/10593560/submissions/6660414,ev-01773,,,,,,,Decide whether this surface-listed task needs module context or should stay grade/assignment-only.,cells=M1-2 Participation |  | Jun 25 at 12:22pm |  | Click to test a different score Click to test a different score 0 / 5 0.0 0 0 graded 3245378 10593560 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=M1-2 Participation Jun 25 at 12:22pm Click to test a different score Click to test a different score 0 / 5 0.0 0 0 graded 3245378 10593560 Grade Info See scoring details See rubric results 0 comments 0
