investigation_id,course_id,course_code,issue_type,page_id,captured_title,url,canvas_object_type,canvas_object_id,parent_object_type,parent_object_id,matched_object_ids,matched_object_titles,parent_object_ids,parent_object_titles,task_ids,task_titles,due_texts,available_texts,module_item_ids,module_titles,source_page_ids,source_page_titles,source_link_texts,live_status,live_text_sample,investigation_status,likely_reason,needs_live_retry,confidence,recommended_action,resolution_status,resolution_reason,final_action
access-0094,2053526,PHY-212,unauthorized,00733-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026406,quiz_question,59026406,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00733-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0095,2053526,PHY-212,unauthorized,00734-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026408,quiz_question,59026408,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00734-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0096,2053526,PHY-212,unauthorized,00735-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026409,quiz_question,59026409,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00735-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0097,2053526,PHY-212,unauthorized,00736-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026410,quiz_question,59026410,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00736-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0098,2053526,PHY-212,unauthorized,00737-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026411,quiz_question,59026411,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00737-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0099,2053526,PHY-212,unauthorized,00738-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026412,quiz_question,59026412,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00738-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0100,2053526,PHY-212,unauthorized,00739-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026413,quiz_question,59026413,quiz,3160528,,,obj-phy-212-quiz-3160528,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00446-phy-212-blocked-or-broken-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00526-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00730-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy|00732-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026|00739-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5asy|M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0101,2053526,PHY-212,unauthorized,00741-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026063,quiz_question,59026063,quiz,3160453,,,obj-phy-212-quiz-3160453,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00466-phy-212-blocked-or-broken-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00528-phy-212-linked-detail-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00740-phy-212-linked-detail-jacob-peterson-s-quiz-history-quiz-1a-asy-remotely-proctored|00741-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: Quiz 1A_asy (Remotely Proctored)|Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0102,2053526,PHY-212,unauthorized,00742-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026066,quiz_question,59026066,quiz,3160453,,,obj-phy-212-quiz-3160453,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00466-phy-212-blocked-or-broken-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00528-phy-212-linked-detail-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00740-phy-212-linked-detail-jacob-peterson-s-quiz-history-quiz-1a-asy-remotely-proctored|00742-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: Quiz 1A_asy (Remotely Proctored)|Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0103,2053526,PHY-212,unauthorized,00743-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026070,quiz_question,59026070,quiz,3160453,,,obj-phy-212-quiz-3160453,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00466-phy-212-blocked-or-broken-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00528-phy-212-linked-detail-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00740-phy-212-linked-detail-jacob-peterson-s-quiz-history-quiz-1a-asy-remotely-proctored|00743-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: Quiz 1A_asy (Remotely Proctored)|Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0104,2053526,PHY-212,unauthorized,00744-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026072,quiz_question,59026072,quiz,3160453,,,obj-phy-212-quiz-3160453,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00466-phy-212-blocked-or-broken-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00528-phy-212-linked-detail-quiz-1a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00740-phy-212-linked-detail-jacob-peterson-s-quiz-history-quiz-1a-asy-remotely-proctored|00744-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: Quiz 1A_asy (Remotely Proctored)|Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0105,2053526,PHY-212,unauthorized,00747-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160494/questions/59026264,quiz_question,59026264,quiz,3160494,,,obj-phy-212-quiz-3160494,Quiz 1B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00467-phy-212-blocked-or-broken-quiz-1b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Quiz 1B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00530-phy-212-linked-detail-quiz-1b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00745-phy-212-linked-detail-jacob-peterson-s-quiz-history-quiz-1b-asy-remotely-proctored|00746-phy-212-linked-detail-quiz-1b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026|00747-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: Quiz 1B_asy (Remotely Proctored)|Quiz 1B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0106,2053526,PHY-212,unauthorized,00754-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026102,quiz_question,59026102,quiz,3160462,,,obj-phy-212-quiz-3160462,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00427-phy-212-blocked-or-broken-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00554-phy-212-linked-detail-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u2026|00751-phy-212-linked-detail-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u2026|00752-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-3-center-of-mass-moment-of-inertia|00753-phy-212-linked-detail-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u2026|00754-phy-212-linked-detail-unauthorized,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Jacob Peterson's Quiz History: Hw 3 - Center of Mass & Moment of Inertia|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
